0.000000000000000000e+00,1.000000000000000000e+00
7.103699999999999459e-01,1.000000000000000000e+00
8.186799999999999633e-01,9.989999999999999991e-01
1.235530000000000017e+00,9.919999999999999929e-01
1.410269999999999913e+00,9.509999999999999565e-01
1.779630000000000045e+00,9.379999999999999449e-01
1.989630000000000010e+00,8.689999999999999947e-01
2.381689999999999863e+00,8.930000000000000160e-01
2.571270000000000167e+00,8.279999999999999583e-01
2.702519999999999811e+00,7.159999999999999698e-01
2.999350000000000183e+00,7.459999999999999964e-01
3.709330000000000016e+00,7.479999999999999982e-01
4.334030000000000271e+00,8.369999999999999662e-01
4.786669999999999980e+00,8.489999999999999769e-01
4.832239999999999647e+00,8.030000000000000471e-01
4.642730000000000246e+00,7.630000000000000115e-01
4.210429999999999673e+00,6.630000000000000338e-01
3.739770000000000039e+00,5.899999999999999689e-01
3.335310000000000219e+00,5.240000000000000213e-01
3.180190000000000072e+00,5.100000000000000089e-01
3.316059999999999786e+00,4.989999999999999991e-01
3.725229999999999819e+00,5.200000000000000178e-01
4.325669999999999682e+00,5.190000000000000169e-01
5.053619999999999557e+00,5.410000000000000364e-01
5.853220000000000312e+00,5.410000000000000364e-01
6.705790000000000362e+00,5.639999999999999458e-01
7.571419999999999817e+00,5.679999999999999494e-01
8.464420000000000499e+00,6.199999999999999956e-01
9.342090000000000671e+00,6.189999999999999947e-01
1.023812000000000033e+01,6.750000000000000444e-01
1.109589000000000070e+01,6.730000000000000426e-01
1.196912000000000020e+01,7.199999999999999734e-01
1.278279000000000032e+01,7.179999999999999716e-01
1.361134000000000022e+01,7.409999999999999920e-01
1.435740999999999978e+01,7.419999999999999929e-01
1.511869000000000085e+01,7.740000000000000213e-01
1.577852000000000032e+01,7.730000000000000204e-01
1.645373000000000019e+01,8.060000000000000497e-01
1.699988000000000099e+01,8.060000000000000497e-01
1.756112999999999857e+01,8.020000000000000462e-01
1.800290000000000035e+01,8.030000000000000471e-01
1.845826999999999884e+01,7.950000000000000400e-01
1.879582999999999871e+01,7.940000000000000391e-01
1.914476000000000155e+01,7.880000000000000338e-01
1.937365000000000137e+01,7.880000000000000338e-01
1.961100000000000065e+01,7.469999999999999973e-01
1.976873000000000147e+01,7.469999999999999973e-01
1.993244999999999933e+01,7.139999999999999680e-01
2.002943000000000140e+01,7.109999999999999654e-01
2.013016000000000005e+01,6.610000000000000320e-01
2.017849000000000004e+01,6.610000000000000320e-01
2.022870999999999952e+01,6.159999999999999920e-01
2.025403999999999982e+01,6.149999999999999911e-01
2.028032999999999930e+01,5.929999999999999716e-01
2.028729999999999833e+01,5.939999999999999725e-01
2.029454000000000136e+01,6.059999999999999831e-01
2.029853999999999914e+01,6.049999999999999822e-01
2.030268999999999835e+01,6.069999999999999840e-01
2.030408999999999864e+01,6.059999999999999831e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
2.030554000000000059e+01,5.999999999999999778e-01
